id,system,question,rag_answer,gt_reference_answer,gt_answer,prompt_tokens,completion_tokens,total_tokens,retrieve_time,llm_time,total_elapsed,hit_rate,multi_hit_rate,recall,mrr,rouge1_recall,rougeL_recall,bertscore_recall
49,hybrid_ref_topn_parentfirst,ศาลจะสั่งเปลี่ยนตัวผู้ใช้อำนาจทางปกครองได้หรือไม่,ศาลสามารถสั่งเปลี่ยนตัวผู้ใช้อำนาจปกครองได้ หากปรากฏว่าผู้ใช้อำนาจปกครองหรือผู้ปกครองประพฤติตนไม่สมควร หรือพฤติการณ์ได้เปลี่ยนแปลงไป โดยต้องคำนึงถึงความผาสุกและประโยชน์ของบุตรเป็นสำคัญ ตามมาตรา 1521 แห่งประมวลกฎหมายแพ่งและพาณิชย์,ได้ถ้าผู้ใช้อำนาจปกครองหรือผู้ปกครองประพฤติตนไม่สมควร หรือภายหลังพฤติการณ์ได้เปลี่ยนแปลงไป,ได้ถ้าผู้ใช้อำนาจปกครองหรือผู้ปกครองประพฤติตนไม่สมควร หรือภายหลังพฤติการณ์ได้เปลี่ยนแปลงไป  ประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1521 ถ้าปรากฏว่าผู้ใช้อำนาจปกครองหรือผู้ปกครองตามมาตรา 1520 ประพฤติตนไม่สมควร หรือภายหลังพฤติการณ์ได้เปลี่ยนแปลงไป ศาลมีอำนาจสั่งเปลี่ยนตัวผู้ใช้อำนาจปกครองหรือผู้ปกครองโดยคำนึงถึงความผาสุกและประโยชน์ของบุตรเป็นสำคัญ,1365,116,1481,1.7259736999985762,3.00696709996555,4.732940799964126,1,1,1.0,1.0,0.0,0.0,0.967615008354187
50,hybrid_ref_topn_parentfirst,หากได้จัดการงานซึ่งบุคคลที่มีหน้าที่ในการทำการงานนั้นไม่ได้สั่งไว้ ผู้ที่ได้จัดการงานแทนต้องทำอย่างไรบ้าง,ผู้ที่ได้จัดการงานแทนโดยไม่ได้รับคำสั่งจากผู้มีหน้าที่ในการทำการงานนั้น ต้องจัดการงานไปในทางที่จะให้สมประโยชน์แก่ผู้มีหน้าที่นั้น ตามความประสงค์อันแท้จริงของผู้นั้น หรือตามที่จะพึงสันนิษฐานได้ว่าเป็นความประสงค์ของผู้นั้น ตามมาตรา 395 แห่งประมวลกฎหมายแพ่งและพาณิชย์,ต้องแจ้งให้บุคคลที่มีหน้าที่เช่นนั้นทราบโดยเร็วที่สุดเท่าที่จะทำได้ แม้ว่าการงานที่ตนได้จัดการแทนนั้นยังไม่เสร็จก็ตาม,ต้องแจ้งให้บุคคลที่มีหน้าที่เช่นนั้นทราบโดยเร็วที่สุดเท่าที่จะทำได้ แม้ว่าการงานที่ตนได้จัดการแทนนั้นยังไม่เสร็จก็ตาม   ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 399 ในการจัดการงานนอกสั่ง ให้ผู้ที่จัดการงานแทนซึ่งตนไม่ได้มีหน้าที่นั้นแจ้งแก่บุคคลที่มีหน้าที่จัดการงานนั้นโดยเร็วที่สุดที่จะทำได้ว่าตนได้มีการจัดการงานแทนแล้ว และต้องรอฟังบุคคลที่มีหน้าที่นั้นตัดสินใจว่าตนจะสามารถจัดการงานแทนได้หรือไม่ แต่หากปล่อยช้าไว้จะทำให้เกิดภัยอันตรายขึ้น ผู้ที่จัดการงานแทนก็ไม่จำเป็นต้องรอฟังเช่นนั้นก็ได้ นอกจากนี้ให้นำบทบัญญัติเรื่องตัวแทนมาใช้บังคับแก่หน้าที่ของผู้จัดการแทนด้วย,1019,145,1164,1.4230142000014894,3.617186399991624,5.040200599993113,0,0,0.0,0.0,0.0,0.0,0.854394793510437
51,hybrid_ref_topn_parentfirst,ผู้เยาว์สามารถบอกล้างนิติกรรมที่ตกเป็นโมฆียะกรรมได้หรือไม่,ผู้เยาว์สามารถบอกล้างนิติกรรมที่ตกเป็นโมฆียะได้ ตามมาตรา 175 (1) แห่งประมวลกฎหมายแพ่งและพาณิชย์ ทั้งนี้ ผู้เยาว์สามารถบอกล้างได้ตั้งแต่ก่อนบรรลุนิติภาวะ ถ้าได้รับความยินยอมจากผู้แทนโดยชอบธรรม,ได้ แต่เฉพาะในกรณีที่ผู้เยาว์บรรลุนิติภาวะแล้ว,ได้ แต่เฉพาะในกรณีที่ผู้เยาว์บรรลุนิติภาวะแล้ว  คำอธิบายเพิ่มเติม : ตามมาตรา 175 (1) ประมวลกฎหมายแพ่งและพาณิชย์ กำหนดกรณีที่สามารถบอกล้างโมฆียะกรรมได้ เช่น ผู้แทนโดยชอบธรรมหรือผู้เยาว์ซึ่งบรรลุนิติภาวะแล้ว แต่ผู้เยาว์จะบอกล้างก่อนที่ตนบรรลุนิติภาวะก็ได้ถ้าได้รับความยินยอมของผู้แทนโดยชอบธรรม,1376,103,1479,2.8647723999456502,2.504079800040927,5.368852199986577,1,1,1.0,1.0,0.0,0.0,0.9189140796661377
52,hybrid_ref_topn_parentfirst,หากลูกหนี้ชำระหนี้ล่าช้าไม่ตรงตามเวลาที่กำหนดไว้และเจ้าหนี้ก็ได้ยอมรับการชำระหนี้นั้นของลูกหนี้แล้ว เจ้าหนี้สามารถเรียกเอาเบี้ยปรับได้อีกหรือไม่อย่างไร,ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 381 วรรคสาม ถ้าเจ้าหนี้ยอมรับการชำระหนี้แล้ว จะเรียกเอาเบี้ยปรับได้ต่อเมื่อได้บอกสงวนสิทธิไว้เช่นนั้นในเวลารับชำระหนี้ ดังนั้น เจ้าหนี้สามารถเรียกเบี้ยปรับได้เฉพาะกรณีที่ได้สงวนสิทธิไว้ก่อนยอมรับการชำระหนี้เท่านั้น,เจ้าหนี้จะเรียกเอาเบี้ยปรับไม่ได้ เว้นแต่ เจ้าหนี้ได้มีการบอกกล่าวลูกหนี้ในขณะที่ตนรับชำระหนี้นั้นเป็นการสงวนสิทธิว่าตนจะเรียกเอาเบี้ยปรับได้อีกจากการที่ลูกหนี้ชำระหนี้ล่าช้า,เจ้าหนี้จะเรียกเอาเบี้ยปรับไม่ได้ เว้นแต่ เจ้าหนี้ได้มีการบอกกล่าวลูกหนี้ในขณะที่ตนรับชำระหนี้นั้นเป็นการสงวนสิทธิว่าตนจะเรียกเอาเบี้ยปรับได้อีกจากการที่ลูกหนี้ชำระหนี้ล่าช้า,1210,135,1345,2.0889004000346176,3.5313070999691263,5.620207500003744,1,1,1.0,1.0,0.0,0.0,0.9199000597000122
53,hybrid_ref_topn_parentfirst,การแสดงเจตนาโดยสำคัญผิดในสิ่งซึ่งเป็นสาระสำคัญแห่งนิติกรรมซึ่งเกิดขึ้นโดยความประมาทเลินเล่ออย่างร้ายแรงของบุคคลผู้แสดงเจตนา ผลทางกฎหมายเป็นอย่างไร,การแสดงเจตนาโดยสำคัญผิดในสิ่งซึ่งเป็นสาระสำคัญแห่งนิติกรรม ซึ่งเกิดขึ้นโดยความประมาทเลินเล่ออย่างร้ายแรงของบุคคลผู้แสดงเจตนา บุคคลนั้นจะถือเอาความสำคัญผิดนั้นมาใช้เป็นประโยชน์แก่ตนไม่ได้ ตามมาตรา 158 แห่งประมวลกฎหมายแพ่งและพาณิชย์,บุคคลนั้นจะถือเอาความสำคัญผิดนั้นมาใช้เป็นประโยชน์แก่ตนเองไม่ได้,บุคคลนั้นจะถือเอาความสำคัญผิดนั้นมาใช้เป็นประโยชน์แก่ตนเองไม่ได้ ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 158,1190,126,1316,1.9481665000203066,2.7829812999698333,4.73114779999014,1,1,1.0,1.0,0.0,0.0,0.9224672913551331
54,hybrid_ref_topn_parentfirst,สามารถเลิกรับบุตรบุญธรรมที่อายุ 21 ปีแล้วได้หรือไม่,สามารถเลิกรับบุตรบุญธรรมที่อายุ 21 ปีแล้วได้ เนื่องจากบุตรบุญธรรมได้บรรลุนิติภาวะแล้ว จึงสามารถเลิกความสัมพันธ์การรับบุตรบุญธรรมได้โดยความตกลงร่วมกันระหว่างผู้รับบุตรบุญธรรมกับบุตรบุญธรรม ตามมาตรา 1598/31 แห่งประมวลกฎหมายแพ่งและพาณิชย์,สามารถเลิกรับบุตรบุญธรรมที่บรรลุนิติภาวะได้โดยผู้รับบุตรบุญธรรมตกลงกับบุตรบุญธรรม,สามารถเลิกรับบุตรบุญธรรมที่บรรลุนิติภาวะได้โดยผู้รับบุตรบุญธรรมตกลงกับบุตรบุญธรรม  ประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1598/31,2802,135,2937,2.2754312000470236,3.6082303999573924,5.883661600004416,1,1,1.0,1.0,0.0,0.0,0.9433770179748535
55,hybrid_ref_topn_parentfirst,ถ้าผู้พิทักษ์ไม่อนุญาตให้คนเสมือนไร้ความสามารถกู้ยืมเงิน คนเสมือนไร้ความสามารถจะทำอย่างไรได้บ้าง,หากผู้พิทักษ์ไม่อนุญาตให้คนเสมือนไร้ความสามารถกู้ยืมเงิน โดยปราศจากเหตุผลอันสมควร และคนเสมือนไร้ความสามารถร้องขอ ศาลอาจมีคำสั่งอนุญาตให้กระทำดังกล่าวได้ ตามมาตรา 35 แห่งประมวลกฎหมายแพ่งและพาณิชย์ ถ้าการกู้ยืมนั้นเป็นประโยชน์แก่คนเสมือนไร้ความสามารถ,คนเสมือนไร้ความสามารถอาจร้องขอให้ศาลมีคำสั่งอนุญาตได้ให้ตนกู้ยืมเงินนั้นได้ โดยไม่ต้องได้รับความยินยอมจากผู้พิทักษ์ ถ้าหากการกู้ยืมเงินนั้นเป็นประโยชน์แก่คนเสมือนไร้ความสามารถ และผู้พิทักษ์ไม่ยินยอมให้ทำการกู้ยืมนั้นโดยปราศจากเหตุอันสมควร,คนเสมือนไร้ความสามารถอาจร้องขอให้ศาลมีคำสั่งอนุญาตได้ให้ตนกู้ยืมเงินนั้นได้ โดยไม่ต้องได้รับความยินยอมจากผู้พิทักษ์ ถ้าหากการกู้ยืมเงินนั้นเป็นประโยชน์แก่คนเสมือนไร้ความสามารถ และผู้พิทักษ์ไม่ยินยอมให้ทำการกู้ยืมนั้นโดยปราศจากเหตุอันสมควร,1781,121,1902,4.52101510000648,3.3035428000148386,7.824557900021318,1,1,1.0,1.0,0.0,0.0,0.9381715059280396
56,hybrid_ref_topn_parentfirst,ของหมั้นจะตกเป็นของหญิงคู่หมั้นเมื่อใด,ของหมั้นจะตกเป็นสิทธิของหญิงคู่หมั้นเมื่อฝ่ายชายได้ส่งมอบหรือโอนทรัพย์สินอันเป็นของหมั้นให้แก่หญิงเพื่อเป็นหลักฐานว่าจะสมรสกับหญิงนั้น ตามมาตรา 1437 แห่งประมวลกฎหมายแพ่งและพาณิชย์,เมื่อการหมั้นนั้นสมบูรณ์แล้ว โดยฝ่ายชายได้มีการส่งมอบหรือโอนทรัพย์สินที่เป็นของหมั้นให้แก่หญิงคู่หมั้น เพื่อเป็นหลักฐานว่าจะสมรสกับหญิงนั้น,เมื่อการหมั้นนั้นสมบูรณ์แล้ว โดยฝ่ายชายได้มีการส่งมอบหรือโอนทรัพย์สินที่เป็นของหมั้นให้แก่หญิงคู่หมั้น เพื่อเป็นหลักฐานว่าจะสมรสกับหญิงนั้น คำอธิบายขยายความ: ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1437 การหมั้นจะสมบูรณ์เมื่อฝ่ายชายได้มีการส่งมอบหรือโอนทรัพย์สินที่เป็นของหมั้นให้แก่หญิงคู่หมั้น เพื่อเป็นหลักฐานว่าจะสมรสกับหญิงนั้นในอนาคต โดยเมื่อหมั้นแล้วให้ของหมั้นนั้นตกเป็นของหญิงคู่หมั้น,3368,105,3473,2.2438119999715127,3.079529399983585,5.323341399955098,1,1,1.0,1.0,0.0,0.0,0.9196125268936157
57,hybrid_ref_topn_parentfirst,ในส่วนของหนี้รักษาอสังหาริมทรัพย์ เจ้าหนี้ที่มีสิทธิได้รับชำระหนี้ก่อนสามารถใช้สิทธินี้ยังไงบ้าง,ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 251 เจ้าหนี้ที่มีสิทธิได้รับชำระหนี้ก่อนจากการรักษาอสังหาริมทรัพย์ ซึ่งจัดอยู่ในลำดับที่สองตามมาตรา 278 นั้น ย่อมมีสิทธิเหนือทรัพย์สินของลูกหนี้ในการได้รับชำระหนี้จากทรัพย์สินนั้นก่อนเจ้าหนี้รายอื่น โดยสิทธินี้ใช้ได้เฉพาะเมื่อไม่มีเจ้าหนี้รายอื่นที่มีบุริมสิทธิอยู่ในลำดับก่อนหน้า เช่น บุริมสิทธิในมูลเช่าอสังหาริมทรัพย์ ซึ่งอยู่ในลำดับที่หนึ่ง และหากเจ้าหนี้รักษาทรัพย์รู้ว่ามีเจ้าหนี้รายอื่นที่มีสิทธิลำดับก่อนแล้ว ยังคงใช้สิทธิได้เฉพาะต่อทรัพย์สินที่ยังไม่ถูกใช้สิทธิโดยเจ้าหนี้ลำดับก่อนเท่านั้น,ใช้สำหรับเอาค่าใช้จ่ายเพื่อรักษาอสังหาริมทรัพย์ และมีอยู่เหนืออสังหาริมทรัพย์นั้นด้วย,"ใช้สำหรับเอาค่าใช้จ่ายเพื่อรักษาอสังหาริมทรัพย์ และมีอยู่เหนืออสังหาริมทรัพย์นั้นด้วย  
คำอธิบายขยายความ : มาตรา 274 แห่งประมวลกฎหมายแพ่งและพาณิชย์ บุริมสิทธิในมูลรักษาอสังหาริมทรัพย์นั้นใช้สำหรับเอาค่าใช้จ่ายเพื่อรักษาอสังหาริมทรัพย์ และมีอยู่เหนืออสังหาริมทรัพย์อันนั้น 
อนึ่งบทบัญญัติแห่งมาตรา 269 วรรคสองนั้น ท่านให้นำมาใช้บังคับแก่กรณีที่กล่าวมาในวรรคก่อนนี้ด้วย",1439,326,1765,2.7883008999633603,8.62551959999837,11.41382049996173,0,0,0.0,0.0,0.0,0.0,0.8381108641624451
58,hybrid_ref_topn_parentfirst,ถ้าเรายินยอมให้สามีมีเมียน้อย ต่อมาอยากที่จะฟ้องหย่าเพราะไม่โอเคกับเมียน้อยของสามีที่ทำตัวก้าวก่ายเรื่องครอบครัวเรามากเกินไป กรณีนี้อยากทราบว่าเราจะเรียกเงินกับทั้งสามีและเมียน้อยได้หรือไม่,"ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1516 (1) สามีที่มีเมียน้อยและร่วมประเวณีกับผู้อื่นเป็นอาจิณ ถือเป็นเหตุฟ้องหย่าได้ แม้ผู้หญิงจะเคยยินยอมให้สามีมีเมียน้อยในตอนแรก แต่หากเมียน้อยทำตัวก้าวก่ายเรื่องครอบครัวจนเกิดความเดือดร้อนเกินควร ผู้หญิงสามารถฟ้องหย่าได้ตามมาตราดังกล่าว

อย่างไรก็ตาม กฎหมายไม่อนุญาตให้ฟ้องเรียกค่าเสียหายจาก “เมียน้อย” โดยตรง เนื่องจากเมียน้อยไม่ใช่บุคคลในความสัมพันธ์ทางกฎหมายกับผู้หญิง ดังนั้น ไม่สามารถเรียกเงินจากเมียน้อยได้

ส่วนสามี ผู้หญิงอาจฟ้องเรียกค่าเสียหายได้ภายใต้บทบัญญัติของกฎหมายแพ่ง เช่น มาตรา 1516 (2) หรือมาตรา 1516 (3) หากการกระทำของสามีก่อให้เกิดความอับอาย ความดูถูกเกลียดชัง หรือความเดือดร้อนเกินควร ซึ่งอาจรวมถึงการกระทำของเมียน้อยที่สามีปล่อยปละละเลย แต่ต้องแสดงหลักฐานให้ชัดเจนว่ามีความเสียหายจริงและเกี่ยวข้องกับการกระทำของสามี

ดังนั้น สามารถฟ้องหย่าได้ และอาจฟ้องเรียกค่าเสียหายจากสามีได้ แต่ไม่สามารถฟ้องเรียกค่าเสียหายจากเมียน้อยได้.",ท่านจึงไม่สามารถเรียกค่าทดแทนจากสามีและหญิงอื่นที่มีความสัมพันธ์เชิงชู้สาวกับสามีท่านได้,เนื่องจากท่านยินยอมให้สามีท่านมีหญิงอื่น ดังนั้นท่านจึงไม่สามารถเรียกค่าทดแทนจากสามีและหญิงอื่นที่มีความสัมพันธ์เชิงชู้สาวกับสามีท่านได้   มาตรา 1523 แห่งประมวลกฎหมายแพ่งและพาณิชย์ เมื่อศาลพิพากษาให้หย่ากันเพราะเหตุตามมาตรา 1516 (1) ภริยาหรือสามีมีสิทธิได้รับค่าทดแทนจากสามีหรือภริยาและจากผู้ซึ่งได้รับการอุปการะเลี้ยงดูหรือยกย่อง หรือผู้ซึ่งเป็นเหตุแห่งการหย่านั้น สามีจะเรียกค่าทดแทนจากผู้ซึ่งล่วงเกินภริยาไปในทำนองชู้สาวก็ได้ และภริยาจะเรียกค่าทดแทนจากหญิงอื่นที่แสดงตนโดยเปิดเผยเพื่อแสดงว่าตนมีความสัมพันธ์กับสามีในทำนองชู้สาวก็ได้ ถ้าสามีหรือภริยายินยอมหรือรู้เห็นเป็นใจให้อีกฝ่ายหนึ่งกระทำการตามมาตรา 1516 (1) หรือให้ผู้อื่นกระทำการตามวรรคสอง สามีหรือภริยานั้นจะเรียกค่าทดแทนไม่ได้,2167,453,2620,4.568874799995683,11.553404299949761,16.122279099945445,1,0,0.5,0.0,0.0,0.0,0.8579822182655334
59,hybrid_ref_topn_parentfirst,ถ้าเด็กถูกฟ้องไม่รับเป็นบุตรแล้วต้องการจะฟ้องการไม่รับเด็กเป็นบุตรจะทำได้ไหม,ไม่สามารถฟ้องคดีไม่รับเด็กเป็นบุตรได้ หากเด็กถูกฟ้องไม่รับเป็นบุตรแล้ว เนื่องจากสิทธิในการฟ้องคดีไม่รับเด็กเป็นบุตรเป็นสิทธิเฉพาะของผู้มีสิทธิรับมรดกหรือผู้จะเสียสิทธิรับมรดกที่อาจได้รับผลกระทบจากการที่เด็กถือเป็นบุตรชอบด้วยกฎหมาย ตามมาตรา 1544 แห่งประมวลกฎหมายแพ่งและพาณิชย์ ซึ่งบัญญัติว่าการฟ้องคดีดังกล่าวต้องเป็นไปโดยผู้ที่มีสิทธิรับมรดกหรืออาจเสียสิทธิรับมรดก ไม่ใช่เด็กเองที่จะฟ้องได้,ฟ้องได้หากเป็นผู้มีสิทธิได้รับมรดกร่วมกับเด็กหรือผู้จะเสียสิทธิรับมรดกเพราะการเกิดของเด็ก ในกรณี (1) ชายผู้เป็นหรือเคยเป็นสามีตายก่อนพ้นระยะเวลาที่ชายผู้เป็นหรือเคยเป็นสามีจะพึงฟ้องได้ (2) เด็กเกิดภายหลังการตายของชายผู้เป็นหรือเคยเป็นสามี กรณี (1) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการตายของชายผู้เป็นหรือเคยเป็นสามี กรณี (2) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการเกิดของเด็ก แต่ไม่ว่าเป็นกรณีใด ห้ามมิให้ฟ้องเมื่อพ้นสิบปีนับแต่วันเกิดของเด็ก.,ฟ้องได้หากเป็นผู้มีสิทธิได้รับมรดกร่วมกับเด็กหรือผู้จะเสียสิทธิรับมรดกเพราะการเกิดของเด็ก ในกรณี (1) ชายผู้เป็นหรือเคยเป็นสามีตายก่อนพ้นระยะเวลาที่ชายผู้เป็นหรือเคยเป็นสามีจะพึงฟ้องได้ (2) เด็กเกิดภายหลังการตายของชายผู้เป็นหรือเคยเป็นสามี กรณี (1) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการตายของชายผู้เป็นหรือเคยเป็นสามี กรณี (2) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการเกิดของเด็ก แต่ไม่ว่าเป็นกรณีใด ห้ามมิให้ฟ้องเมื่อพ้นสิบปีนับแต่วันเกิดของเด็ก คำอธิบายขยายความ: ประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1544 การฟ้องคดีไม่รับเด็กเป็นบุตร ผู้มีสิทธิได้รับมรดกร่วมกับเด็กหรือผู้จะเสียสิทธิรับมรดกเพราะการเกิดของเด็กอาจฟ้องได้ในกรณีดังต่อไปนี้ (1) ชายผู้เป็นหรือเคยเป็นสามีตายก่อนพ้นระยะเวลาที่ชายผู้เป็นหรือเคยเป็นสามีจะพึงฟ้องได้ (2) เด็กเกิดภายหลังการตายของชายผู้เป็นหรือเคยเป็นสามี การฟ้องคดีไม่รับเด็กเป็นบุตรในกรณี (1) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการตายของชายผู้เป็นหรือเคยเป็นสามี การฟ้องคดีไม่รับเด็กเป็นบุตรในกรณี (2) ต้องฟ้องภายในหกเดือนนับแต่วันที่รู้ถึงการเกิดของเด็ก แต่ไม่ว่าเป็นกรณีใด ห้ามมิให้ฟ้องเมื่อพ้นสิบปีนับแต่วันเกิดของเด็ก ให้นำมาตรา 1539 มาใช้บังคับแก่การฟ้องคดีไม่รับเด็กเป็นบุตรตามวรรคหนึ่งโดยอนุโลม,2232,229,2461,3.51238969998667,5.951697700016666,9.464087400003336,1,1,1.0,1.0,0.0,0.0,0.8532698154449463
60,hybrid_ref_topn_parentfirst,คู่สมรสผู้ตายจะได้รับมรดกสัดส่วนเท่าไหร่,"คู่สมรสผู้ตายจะได้รับมรดกสัดส่วนตามลำดับทายาทของผู้ตาย ดังนี้  
- ถ้ามีทายาทตามมาตรา 1629 (1) (บุตร) คู่สมรสได้รับส่วนแบ่งเสมือนเป็นทายาทชั้นบุตร  
- ถ้ามีทายาทตามมาตรา 1629 (3) หรือ (2) คู่สมรสได้รับมรดกกึ่งหนึ่ง  
- ถ้ามีทายาทตามมาตรา 1629 (4) หรือ (6) หรือ (5) คู่สมรสได้รับมรดกสองส่วนในสาม  
- ถ้าไม่มีทายาทตามมาตรา 1629 คู่สมรสได้รับมรดกทั้งหมด  
ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1635","คู่สมรสที่ยังมีชีวิตอยู่จะได้รับมรดกตามลำดับและส่วนแบ่งที่กฎหมายกำหนด ขึ้นอยู่กับการมีอยู่ของทายาท โดยมีสัดส่วนตั้งแต่เป็นทายาทชั้นบุตร, กึ่งหนึ่ง, สองส่วนในสาม, หรือทั้งหมด ขึ้นอยู่กับประเภทของทายาทที่มีอยู่ตามมาตรา 1635.",ลำดับและส่วนแบ่งของคู่สมรสที่ยังมีชีวิตอยู่ในการรับมรดกของผู้ตายนั้น กฎหมายกำหนดให้เป็นไปดังต่อไปนี้ (1) ถ้ามีทายาทผู้สืบสันดานซึ่งยังมีชีวิตอยู่หรือมีผู้รับมรดกแทนที่ แล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่นั้น มีสิทธิได้ส่วนแบ่งเสมือนหนึ่งว่าตนเป็นทายาทชั้นบุตร (2) ถ้ามีทายาทพี่น้องร่วมบิดามารดา และทายาทนั้นยังมีชีวิตอยู่หรือมีผู้รับมรดกแทนที่ หรือถ้าไม่มีทายาทผู้สืบสันดานแต่มีทายาทบิดามารดาแล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่นั้นมีสิทธิได้รับมรดกกึ่งหนึ่ง (3) ถ้ามีทายาทพี่น้องร่วมบิดาหรือร่วมมารดาเดียวกันทายาทลุง ป้า น้า อา และทายาทนั้นยังมีชีวิตอยู่ หรือมีผู้รับมรดกแทนที่ หรือมีทายาทปู่ ย่า ตา ยาย แล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่ มีสิทธิได้มรดกสองส่วนในสาม (4) ถ้าไม่มีทายาทใดตามข้อ (1) (2) (3) คู่สมรสที่ยังมีชีวิตอยู่นั้นมีสิทธิได้รับมรดกทั้งหมด คำอธิบายขยายความ: ประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1635 ลำดับและส่วนแบ่งของคู่สมรสที่ยังมีชีวิตอยู่ในการรับมรดกของผู้ตายนั้น ให้เป็นไปดังต่อไปนี้ (1) ถ้ามีทายาทตามมาตรา 1629 (1) ซึ่งยังมีชีวิตอยู่หรือมีผู้รับมรดกแทนที่ แล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่นั้น มีสิทธิได้ส่วนแบ่งเสมือนหนึ่งว่าตนเป็นทายาทชั้นบุตร (2) ถ้ามีทายาทตามมาตรา 1629 (3) และทายาทนั้นยังมีชีวิตอยู่หรือมีผู้รับมรดกแทนที่ หรือถ้าไม่มีทายาทตามมาตรา 1629 (1) แต่มีทายาทตามมาตรา 1629 (2) แล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่นั้นมีสิทธิได้รับมรดกกึ่งหนึ่ง (3) ถ้ามีทายาทตามมาตรา 1629 (4) หรือ (6) และทายาทนั้นยังมีชีวิตอยู่ หรือมีผู้รับมรดกแทนที่ หรือมีทายาทตามมาตรา 1629 (5) แล้วแต่กรณี คู่สมรสที่ยังมีชีวิตอยู่ มีสิทธิได้มรดกสองส่วนในสาม (4) ถ้าไม่มีทายาทดังที่ระบุไว้ในมาตรา 1629 คู่สมรสที่ยังมีชีวิตอยู่นั้นมีสิทธิได้รับมรดกทั้งหมด,4967,252,5219,2.535677800013218,6.400331799988635,8.936009600001853,1,1,1.0,1.0,1.0,1.0,0.8210362792015076
61,hybrid_ref_topn_parentfirst,ผู้ทำพินัยกรรมสามารถลงลายพิมพ์นิ้วมือแทนการลงลายมือชื่อได้หรือไม่,ผู้ทำพินัยกรรมสามารถลงลายพิมพ์นิ้วมือแทนการลงลายมือชื่อได้ ตามมาตรา 1665 แห่งประมวลกฎหมายแพ่งและพาณิชย์ แต่ต้องมีพยานสองคนลงลายมือชื่อรับรองไว้ในขณะนั้นด้วย.,ได้ แต่จะต้องมีพยานลงลายมือชื่อรับรองไว้ด้วยสองคนในขณะที่ผู้ทาพินัยกรรมลงลายพิมพ์นิ้วมือ โดยพยานที่ลงชื่อรับรองลายพิมพ์นิ้วมือดังกล่าวไม่จำเป็นต้องระบุว่าเป็นผู้รับรองลายพิมพ์นิ้วมือแต่อย่างใด,ได้ แต่จะต้องมีพยานลงลายมือชื่อรับรองไว้ด้วยสองคนในขณะที่ผู้ทาพินัยกรรมลงลายพิมพ์นิ้วมือ โดยพยานที่ลงชื่อรับรองลายพิมพ์นิ้วมือดังกล่าวไม่จำเป็นต้องระบุว่าเป็นผู้รับรองลายพิมพ์นิ้วมือแต่อย่างใด,2343,90,2433,2.0553440999938175,2.568902999977581,4.624247099971399,1,1,1.0,1.0,0.0,0.0,0.913675844669342
62,hybrid_ref_topn_parentfirst,ถ้าผู้รับบุตรบุญธรรมทิ้งบุตรบุญธรรมไป 6 เดือน สามารถฟ้องเลิกการรับบุตรบุญธรรมได้หรือไม่,ตามประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1598/33 วรรค (5) บุตรบุญธรรมสามารถฟ้องขอเลิกการรับบุตรบุญธรรมได้ หากผู้รับบุตรบุญธรรมจงใจละทิ้งบุตรบุญธรรมไปเกินหนึ่งปี ดังนั้น การที่ผู้รับบุตรบุญธรรมทิ้งบุตรบุญธรรมไปเพียง 6 เดือน ยังไม่ถือว่าเข้าข่ายตามมาตราดังกล่าว จึง **ไม่สามารถฟ้องเลิกการรับบุตรบุญธรรมได้** ในขณะนี้,ไม่สามารถฟ้องได้ เนื่องจากไม่เข้ากรณีจงใจละทิ้งอีกฝ่ายเกิน 1 ปี,ไม่สามารถฟ้องได้ เนื่องจากไม่เข้ากรณีจงใจละทิ้งอีกฝ่ายเกิน 1 ปี  ประมวลกฎหมายแพ่งและพาณิชย์ มาตรา 1598/33 คดีฟ้องเลิกการรับบุตรบุญธรรม (5) ฝ่ายหนึ่งจงใจละทิ้งอีกฝ่ายหนึ่งไปเกิน 1 ปี อีกฝ่ายหนึ่งนั้นฟ้องเลิกได้,3277,181,3458,3.766206299944315,4.34087900002487,8.107085299969185,1,1,1.0,1.0,0.0,0.0,0.8907573819160461
